group_id,task,creativity,novelty,usefulness,team_size,pattern,final_idea
35414,PS5,0.1105442176870748,0.1904761904761904,0.5803571428571428,3,Divergent–Convergent Funnel,"- Ask them why and based on the answer try to problemsolve.
 Based on the reponse look into: 
 For example, if it is a a pay issue, then raise salaries.
 Also, Look into job growth opportunities for employees.
 You might also ask co-workers to see what they would like to have improved at the workplace.
 Explore whether there are any issues with a particular co-worker or environment and how they could be resolved."
35922,PS5,0.1530612244897958,0.238095238095238,0.6428571428571428,3,Parallel Pathways,"Recognition of talent, through -
 1) Reward points which can be redeemed as gift cards or vouchers
 2) Intra-company job rotation to break monotony
 3) Restricted Stock Units or Employee Stock Options
 4) More autonomy over projects"
36449,PS1,0.0,0.0,0.6962025316455697,6,Divergent–Convergent Funnel,incentivize the return of plastic waste
34612,PS4,0.2782738095238095,0.3928571428571428,0.7083333333333334,6,Parallel Pathways,"-Gamification in education and the more levels you cross, the more academic resources you get to further your education
 -Fantasy Football kind of an education system (For instance- Winning the games to get cash)
 -Distribution of tablets to the disadvantaged/marginalised community"
35758,PS2,0.1454405540592535,0.1858407079646017,0.7826086956521738,3,Parallel Pathways,"Replace human workers as much as possible to prevent internal thieves as much as possible. 
 'Big Brother"" surveillance camera to keep track of every worker, issue ""punishment"" (emitt loud noise or a bright light) when a mistake is recognized.
 Create local hubs in communities, so that we don't need to deliver from our main storage. And the risk of transportation vulnerability is lower."
36204,PS5,0.4846938775510204,0.9047619047619048,0.5357142857142857,3,Parallel Pathways,"To stop voluntary attrition, we suggest increasing emotional connection employees have to their companies. We would do that by: 
 1) giving special titles to those who have worked for a certain period of time;
 2) giving each employee a pet - a cat/dog/turtle/fish/rat/spider/etc. - when they join the company. If employees leave, they loose the pet because the said animal lives in the office."
34483,PS3,0.1223776223776223,0.1923076923076923,0.6363636363636362,3,Divergent–Convergent Funnel,machine that emits a loud noise when someone says sorry. The loud noise is a training for people to stop using the word sorry
34382,PS2,0.2366294728741823,0.3628318584070796,0.6521739130434783,3,Divergent–Convergent Funnel,"1. Blockchain Technology
 2. Micro RFID Technology
 3. Multiple suppliers 
 4. Outsource your supply chain operations to third-party vendors
 5. Thorough risk assessment to identify gaps
 6. Eliminate steps in the supply chain process 
 7. Automation 
 8. Use Hedging to reduce price risks / uncertainities"
35185,PS4,0.1011904761904761,0.1428571428571428,0.7083333333333334,3,Divergent–Convergent Funnel,One key ressource to access education is having dedicated time to learn after class. We could setup programmes to host children to do their homework and follow a tailored but free e-learning program for marginalised groups. This could boost their motivation to learn new topics and brush up on basic math and litracy skills.
35249,PS4,0.0535714285714285,0.0714285714285714,0.7499999999999999,3,Parallel Pathways,"We can establish the Online Education for free, and encourage the students and teachers in these regions with scarce resources to use the free online resources. Besides, we have to support the computer or other equipments for them in order to learn online courses. Appealing more people in plenty resource districts to give their hands."
35229,PS4,0.2499999999999999,0.4285714285714285,0.5833333333333333,3,Parallel Pathways,"Free access the resources and education sponsored by the government. This would include things like no tuition fees, free access to books and reading materials. No fees to enter conferences for students. This also means that private institutions will no longer be able to operate. Free counselling. Students can be paid to go to school."
36175,PS6,0.1541095890410959,0.2500000000000001,0.6164383561643836,3,Parallel Pathways,"We have an idea for a product: An in-shower karaoke machine with waterproof microphone, speakers and display for lyrics. There would be a 20 minute timer and once that is reached (with close to continous singing) you would gain credits to unlock new songs for next time. You could also have multiple users a leaderboard using a automated ranking criteria (AI generated) based on singing performance."
36316,PS4,0.1741071428571428,0.3214285714285713,0.5416666666666666,3,Divergent–Convergent Funnel,"1 personalise academic resources to marginalised groups (translate into their own language, explain content more thoroughly where needed) 2 open access to public (e.g. digitalised content open to all) 3 inclusion in classrooms, programmes emphasising the mutually beneficial nature of inclusion for both non-marginalised and marginalised individuals 4 financial amd knowledge support for disadvantaged families 5 design policies that would ensure more equal distribution of academic resources (provide free academic resources to those in need) 6 train individuals from marginalised communities to become teachers and teach the marginalised groups in return (they will have the socio-cultural context)"
35399,PS5,0.0,0.9047619047619048,0.0,3,Divergent–Convergent Funnel,"Make all companies into one big company, so that if people leave then they cannot have any income and have no purchasing abilities"
35217,PS2,0.2524047710657945,0.3628318584070796,0.6956521739130437,6,Divergent–Convergent Funnel,"We propose to reframe the delivery process with a hierarchical structure which allows for multiple distribution centres which collect from individual farmers which will be a certain distance away from lots of areas. These distribution centres would be connected underground via high speed rail, which would limit against practical issues with delivery and be reliable for consumers to recieve products within a reliable amount of time. If issues impact the root of the supply chain i.e a crop, the order can be supplemented by the same product from other areas by the main distributor."
36425,PS5,0.0204081632653061,0.0476190476190476,0.4285714285714285,3,Early Anchor & Deep Dive,"This could be achieved by enabling a working environment that provides good incentives and opportunities for career growth through personal development, promotions, training, and retraining."
35227,PS5,0.2261904761904761,0.3333333333333332,0.6785714285714285,3,Parallel Pathways,"team bonding activities
 Nice working environment with facilities such as sleeping pods
 support the employee's life by allowing them to work at flexible hours and not have to overwork.
 opening applications to other jobs (in more senior roles or other departments or locations) in the company with transition programmes to support them.
 companies could display their employees work such as feedback from clients to give the staff a sense of satisfaction"
36234,PS5,0.2857142857142857,0.3809523809523809,0.75,3,Early Anchor & Deep Dive,"Introducing mandatory sabbaticals that allow employees to take brief pauses from their jobs to rest or explore their interests. The companies will subsidize these activities and curate activities for employees to attend, including a ski retreat, a scuba diving tour, and a trip to a Finland Husky farm. Other options include a month-long employment at a strawberry farm, an ayahuasca retreat, and a meditation tour at the Himalayas. More driven employees can also take training and upskilling courses, including part-time masters, short business courses, and language lessons."
34326,PS1,0.040084388185654,0.7916666666666667,0.0506329113924051,3,Parallel Pathways,"To reduce plastic pollution we suggest shipping all the plastic wastes to outer space, by vehicles with no destination or to a black hole.
 

 Under one global nation, we decide to add a tax rate on the use of plastics with global enforcement."
36441,PS4,0.2380952380952381,0.2857142857142857,0.8333333333333334,3,Parallel Pathways,"government intervention: financial incentives (e.g. tax-exemptions) for investors in academic resources tailored to disadvantaged and marginalised groups. incentives for university students to go to these disadvantaged groups to volunteer teaching them (like tutorial classes),"
35414,PS6,0.1474743150684932,0.2031250000000001,0.726027397260274,3,Parallel Pathways,"Create a 'karaoke shower' which would be a sound system that plays music for at least 20min with an inbuilt karaoke screen. It would be connected to bluetooth and also would have an option to trap you in the shower for those 20min so that you are more encouraged to sing. It would be connectable to an app that would check whether you are indeed singing and also you would get points for consitency, minutes spent, streaks and also your ability to sing. You would also then compete against your friends to stay encouraged.
 To advertise, we should pay Kardashians and other celebrities to advertise this and endorse it on social media."
35420,PS2,0.1539053482108503,0.2212389380530973,0.6956521739130437,6,Divergent–Convergent Funnel,"Overestimate delivery schedules to customers and over-order and build up stock to regulate any deficits in delivery schedules while partnering with another company that has reliable dispatching centres, stocking warehouses along the delivery route, and multiple suppliers"
36225,PS1,0.0965189873417721,0.125,0.7721518987341773,6,Divergent–Convergent Funnel,"Tax plastic material to increase cost, incentivise innovative alternative and impact behavioural changes."
34336,PS5,0.2142857142857142,0.3333333333333332,0.6428571428571428,6,Divergent–Convergent Funnel,"Autonomy, ownership:
 

 Month(s) off to work on separate project and PAID, bonus if they like the idea
 

 Lifelong contract
 

 Steel towns, pass along ownership to children/ Co-operatives
 - Time machine, go back in time to make everyone company a co-op"
35914,PS3,0.1153846153846154,0.1153846153846154,1.0,6,Divergent–Convergent Funnel,"Advertising campaign to teach people other ways to apologise - using hand gestures, synonyms. Broadcast in sitcoms and general entertainment as well. Spread through social media campaigns and posters on motorways.Need catchy phrase (similar to see it, say it, sorted). Use on transport services. Catchy viral meme (like the ooii cat)."
35399,PS4,0.2619047619047619,0.5714285714285714,0.4583333333333333,3,Divergent–Convergent Funnel,"Doing the IQ test annually, assigning the best teacher to the children with the lowest score, and vice versa; and making the lowest-scoring children attend more classes"
35524,PS2,0.0250096190842631,0.0442477876106194,0.5652173913043479,6,Divergent–Convergent Funnel,"Tracking the goods for ensuring delivery schedule and when something happens there will be alarmed or notification (e.g music, etc). For this approach we can minimized the risk for refunded or missing products (control cost) and ensure the delivery on time."
34420,PS4,0.3125,0.3571428571428571,0.8750000000000001,6,Divergent–Convergent Funnel,"To overcome language barriers, we suggest an AI-based virtual classroom that could be assembled from recycled e-waste donated by the public and tech companies.These devices could be distributed to disadvantaged or marginalized groups to facilitate independent learning and overcome situational barriers (i.e., lack of teaching facilities)."
35420,PS3,0.2097902097902097,0.9230769230769228,0.2272727272727272,6,Divergent–Convergent Funnel,"Create a neural implant that removes the word sorry from people's brains. Make this implant cheap and accessible so everyone can have access to them. Eventually people will forget the word sorry. While this implant is being produced, outlaw the word sorry and make people say alternatives such as apologies."
36234,PS4,0.1339285714285714,0.2142857142857142,0.625,3,Parallel Pathways,"Policies that promote inclusivity:
 - Starting subsidized tutoring / mentoring programmes for disadvantaged groups
 - Increase awareness of role models from disadvantaged/marginalized backgrounds
 - Increase funding for disadvantaged / marginalised groups"
36422,PS1,0.2025316455696201,0.2499999999999999,0.8101265822784809,6,Parallel Pathways,"recycling plastics into better products, 
 

 reward schemes: in germany if you return glass bottles they get 50 cents per bottle, and it works in reducing glass waste. Do this for plastic bottles and various plastic products. 
 

 use of alternatives to plastics, for example paper bags, wool and cotton clothing. encourage scientists to invent alternatives to replace plastics 
 

 use a net in various parts of the ocean that traps plastics
 

 use of biological solutions such as enzymes to degrade plastics"
34382,PS1,0.45042194092827,0.5833333333333333,0.7721518987341773,3,Divergent–Convergent Funnel,"1. Bulk ordering - Learger quantitities to reduce the packaging waste
 2. Plastic alternatives - Biodegradable edible packaging
 3. Have refill stores/dispensers
 4. Promote reuse of second-hand items OR Use it for a longer period
 5. Incentivize through digital currencies (crypto, bitcoin）for waste collection"
36441,PS5,0.1428571428571429,0.1428571428571429,1.0,3,Parallel Pathways,"have ramping benefits for employees that stay longer, e.g. pay bonuses / increased shares in the company for people who stay for an extended period of time. increase training opportunities for employees so that they can gain relevant skills / certifications in their field, e.g. accountants with a certificate), preferably financed by the company."
35493,PS5,0.1683673469387755,0.4285714285714285,0.3928571428571429,3,Divergent–Convergent Funnel,"The first step is to build a ML model based on company data to predict the risk of a given employee deciding to leave the company. A company can then deploy the model, firing anybody who is above a certain threshold of risk. This will reduce voluntary employee attrition by making it involuntary."
35068,PS2,0.1539053482108503,0.2212389380530973,0.6956521739130437,6,Parallel Pathways,"Use human-developed all-in-one applications using AI or other technologies to forecast demand and sales based on historical data, estimate lead time, and manage inventory. Also, using robot and AI to in the supply chain operation to minimize human errors.
 

 

 Thought process:
 

 Supply Chain
 - Sales - know your demand / forecast
 - Production - know your lead time, cost of good solds
 - Delivery and Inventory management
 

 Solution
 - 
 - Incorporating the sales forecast to
 - Use demand forecasting model
 - Delivery planning to mitigate the risk of inefficient delivery (rules, planning, area, optimize delivery)
 - Replace humans with robot to reduce delay, human errors, and inefficient decision-making"
35229,PS5,0.238095238095238,0.3333333333333332,0.7142857142857143,3,Divergent–Convergent Funnel,"Under employment, they would recieve many extra beenfits such as free food, housing, family relocation, paid vacations. And if they decide to leave the company, they lose access to these facilities. These act as an incentive to retain employees."
35836,PS5,0.2142857142857142,0.2857142857142857,0.75,6,Parallel Pathways,"Maternity leave and related policies (eg free child care, holidays, oppurtunities for sabbaticals) to reduce the family burden while creating a well-suuportive community based environment for mental benefit inclusion. Meanwhile, we can improve non-monetary benefits. Contract based punishment (certain amount of your wage goes away) or encouragment in the way that they get a percentage of the profit of the company."
35249,PS6,0.1474743150684932,0.2031250000000001,0.726027397260274,3,Parallel Pathways,"Playlist contains their favorite songs lasting for 20 minitues. AI can assist to recommend the playlist.
 

 Via the social media to establish some shower singing challenges, ask people to record their audio and then nominate their friends to participate in it. Even encourage some celebrites like famous singers to paticipate in it first."
34213,PS3,0.1153846153846153,0.4230769230769231,0.2727272727272727,3,Divergent–Convergent Funnel,"Prevent further saying of ""Sorry"" word through a mandate on wearing an electricity-inducing bracelets that will react toward speech patterns that resemble the word ""Sorry"" on English-speaking countries"
35303,PS4,0.0654761904761904,0.0714285714285714,0.9166666666666669,3,Divergent–Convergent Funnel,1. make resources available online and give access to internet for disadvantaged people by creating tower signal in rural areas。
34785,PS5,0.0,0.8571428571428571,0.0,6,Divergent–Convergent Funnel,"Every employee is given a poison, delivered through water. This poison would be tailored for each company and result in the death after 24hrs. Upon coming to work each day they are provided with the antidote. Hence each employee will be required to come to work each day otherwise they will die."
36540,PS5,0.1904761904761904,0.3809523809523809,0.5,3,Early Anchor & Deep Dive,"Create an app that checks your mood everyday related to your workplace, based on neurological/psychiatric factors. If an employee hits a certain negative threshold, it would link to performance management system. Basically when high-performing employees report negative mood related to work, it would trigger access for them to gain free massages/wellness activities to boost their mood and engagement with their work. This resets every week."
35315,PS1,0.3481012658227848,0.4999999999999999,0.6962025316455697,6,Parallel Pathways,"recycle plastics into artistic designs/building material, have large-scale events/competitions/social media campaigns with corporate/government sponsors to encourage using recycled materials, discourage disposable items and use alternatives (e.g. algae-based products)"
36196,PS2,0.0750288572527895,0.1150442477876106,0.6521739130434783,6,Divergent–Convergent Funnel,"From a transportation perspective,we can tackle inefficiency and uncontrolled costs by delivering cargo and shipment items via trains/ the subway during off-peak hours, for example late at night. This would lower carbon emission and tackles uncontrolled costs by using infrastructure that has already been implemented. Additionally, delivery schedules would be reliable as train times are more easily controlled."
36255,PS5,0.0340136054421768,0.0952380952380952,0.3571428571428571,3,Divergent–Convergent Funnel,Setting up an internal job market - employees can apply for positions in other departments or locations within the same organization
35401,PS6,0.1541095890410959,0.2500000000000001,0.6164383561643836,3,Divergent–Convergent Funnel,THERE IS A GOVERNMENT PROGRAM THAT ENCOURAGE PEOPLE TO SING IN THE SHOWER TO LOWER THE COST OF NHS AS THERE IS A RESEARCH THAT SHOWS SINGING IN THE SHOWER WILL BE BENEFICIAL FOR PEOPLE'S HEALTH AND THERE WOULD BE A RECORDER IN THE SHOWER AND PEOPLE WHO DO THIS WILL GOT THEIR WATER AND/OR ELECTRICAL BILL REDUCED FOR A GOOD AMOUNT.THIS SCENARIO WOULD BE USEFUL IF THE GOVERNMENT RULES THE WATER SUPPLY.
34402,PS1,0.1292194092827004,0.2083333333333333,0.620253164556962,3,Divergent–Convergent Funnel,- Create a commodity pricing model utilising plastic credits that a person can earn by recycling plastic and can inturn use for new purchases that have plastic. Partner with supermarkets and stores to utilise plastic credit and existing monetary systems in combination to price items.
35177,PS3,0.1748251748251748,0.1923076923076923,0.909090909090909,6,Divergent–Convergent Funnel,"We would start by identifying and isolating infected people before sensitising them to ways to limit virus spread. This would include using alternative words/language, hand gestures, not writing the word (redacting), designing poster and signs for their local community."
35773,PS1,0.145042194092827,0.2083333333333333,0.6962025316455697,3,Parallel Pathways,People get a small monetary reward if they return e.g. bottles to a collection point (like the pfan system in Germany); top recyclers get publised in a public leaderboard. Positively promote the use of non-plastic containers through an implicit tax: people are charged a fee/tax (included in the retail price) that increases incrementally with repeated purchases of things in plastic packaging.
36131,PS6,0.1678082191780822,0.2500000000000001,0.6712328767123288,3,Divergent–Convergent Funnel,"- Make waterproof speakers commonly and cheaply available to play music in the shower to facilitate singing
 - Encourage hotter showers to produce steam to soothe the throat while singing
 - Community programmes e.g. choirs to get the general public involved in singing & developing confidence in singing
 - Music and timers like in saunas in common shower rooms (e.g. in gyms) to encourage singing (especially loud music to somewhat drown out the voice to give people more confidence)
 

 Creative solution chosen: Make speakers and timers in shower rooms commonplace (e.g. subsidise these systems in bathroom stores) including in common shower rooms (e.g. in gyms) with the aim to get singing in the shower part of popular culture (and shame those who refuse to sing through popular media like sitcoms). Pop culture can also be influenced by the government putting out promotional info encouraging 20 minute showers as the norm, and subsiding water bills to accommodate this. This could possibly be done through apps (e.g. on waterproof smart watches) tracking water usage in different flats/neighbouring houses to encourage competition in hitting the target of 20 minutes singing in the shower between neighbours."
35068,PS3,0.166083916083916,0.1923076923076923,0.8636363636363635,6,Parallel Pathways,"- Change human behavior through advertisement or the use of face masks (with X Sorry) to remind people not to say ""Sorry"" and encourage the use of the word Sawhe as the new Sorry / Sign Languages
 

 Assumption:
 - Assume that only the word ""Sorry"" in English caused the pandemic"
35260,PS1,0.1170886075949366,0.2499999999999999,0.4683544303797468,6,Parallel Pathways,"Reuse/Recycle.
 State funded litter picking & vending machines (Cashback from plastic recycling)
 using alternatives of platics"
36316,PS6,0.0614297945205479,0.109375,0.5616438356164384,3,Parallel Pathways,"1 install 20 minutes timers in the shower and speakers in the ceilling 2 encourage people to sing in public spaces (e.g. street musicians) 3 upload singing playists to spotify (individually personalised) 4 promote this endeavour on social media (through challenges, get professionals to contribute to this topic as well) 5 prsent i.e. James to the public who is taking 20 minutes long showers and singing every day and has significant benefits from it"
35592,PS2,0.0650250096190842,0.1150442477876106,0.5652173913043479,6,Parallel Pathways,"To fix communication issues in the supply chain, create a centralised communication hub online for different elements of the chain to communicate. This could include opportunities for different organisations to purchase unused inventory that would otherwise be wasted in inefficient supply chains."
36441,PS6,0.0854023972602739,0.109375,0.7808219178082192,3,Parallel Pathways,"educate people that singing in the shower for 20+ minutes is good for health. use social media like facebook, twitter, instagram, etc, to educate them. have social media influencers promote a 20-minute singing in the shower challenge, like the ALS ice-bucket challenge. get celebrities to film a advertisement showing how singing in the shower for 20 minutes makes them more healthy."
36105,PS3,0.0961538461538461,0.1923076923076923,0.5,6,Divergent–Convergent Funnel,Mobile Phone Application which will alert the user to the usage of the word sorry when spoken which may be more appropriate for English speaking countries to remind them to reduce usage of the word sorry.
36255,PS4,0.119047619047619,0.1428571428571428,0.8333333333333334,3,Sequential Replace,Special recruitment programmes that are targeted at people from these groups to help them get trained for jobs
36425,PS4,0.2261904761904762,0.2857142857142857,0.7916666666666666,3,Parallel Pathways,Educational equity can be achieved through educational subsidies by the government and non-governmental organizations thereby making it accessible and affordable to all. This could also be enhanced by incentivization of learning and product of education whereby graduates are gainfully employed after studies.
34498,PS2,0.1048480184686417,0.9646017699115044,0.108695652173913,3,Early Anchor & Deep Dive,"Everyone on earth gets a free DNA encoded watch, from the government, that allows users to time travel. Any supply chain disruptions can be solved by going backwards in time and addressing the issue before it arises. This will result in a perfectly efficient market, rendering costs moot as there is no real marginal gain or loss for similar goods in a market."
36234,PS6,0.109375,0.109375,1.0,3,Parallel Pathways,"Using Tiktok to initiate a community around shower singing, this includes:
 

 - sing-offs where winners get 1) money and 2) discounts on utility bills. 
 

 - the use of hashtags #showersinging, #showersinger
 

 - encouragement of micro-influencers that focus solely on shower singing"
34318,PS2,0.1777606771835321,0.6814159292035398,0.2608695652173913,3,Parallel Pathways,"Incent both the timeliness and consistency of existing supply chain infrastructure and solicit new ideas for improvements and consistencies. Dissolve regional and international borders, ensuring less friction when supplying goods. This also increases the illicit drug trade, which will allow us to give workers stimulant drugs which will increase effeciency and productivity. 
 Swarm of AI enabled drones, flying, driving and submersibles which will allow us to deliver products better.
 Convert all products to virtual versions, virtual reality for everyone, convergance evolution, which eliminates the need for any physical deliveries."
34663,PS4,0.1011904761904761,0.6071428571428572,0.1666666666666666,6,Divergent–Convergent Funnel,Transfer all the kids (of all kind of groups)above 7 year old to an island where they are taught equally and they are incentivized to afford the perks based on their score.
36119,PS3,0.3409090909090908,0.4999999999999999,0.6818181818181818,6,Divergent–Convergent Funnel,"- Discourage the use of 'Sorry'
 - Change the word sorry to something fun
 - Create the viral meme to replace the word sorry
 - Create the regulation and punishment for saying the word 'sorry'and give reward for people who report to governments
 - Change the word sorry to orry. Use meme (meme song) and song to adop the use and familarise with the new word
 

 Chosen solution: 
 Create a viral meme to replace 'sorry' with 'orry' by writing a song that features a group of pop singers taking reference to Michael Jackson's 'We are the World' campaign; the meme/song will then be promoted in schools targeting children, Instagram teenagers, Facebook old people, elderly homes even older home."
36175,PS4,0.0744047619047618,0.1785714285714285,0.4166666666666666,3,Divergent–Convergent Funnel,Reorganising funding mechanisms so that more governmental funding is directed towards schools/educational institutions in poorer or disadvantaged regions.
36422,PS3,0.1468531468531467,0.1538461538461537,0.9545454545454546,6,Divergent–Convergent Funnel,"use of government announcements on news and social media such as facebook, twitter, instagram, tiktok, to educate the public on the use of sign language, for example bowing your head, placing your hands together with a flat palm, to replace saying ""sorry"". the use of short ads, public service announcements on tv, use of billboards to educate people in rural areas.
 

 replace the word ""sorry"" with ""i apologize""."
34336,PS6,0.1815068493150685,0.2500000000000001,0.726027397260274,6,Divergent–Convergent Funnel,"Shower karaoke 
 Soundproofing bathrooms/showers
 Waterproof speaker
 

 Waterproof, cost-friendly,portable, karaoke projector + speaker + microphone to record your singing that projects lyrics and is connected to one's Spotify account to build a playlist that's at least 20 minutes. This will also have suctions to adhere to any surface."
34293,PS3,0.3986013986013986,0.4615384615384615,0.8636363636363635,3,Divergent–Convergent Funnel,"- Substitute the word with another closely related word like ""soz"" 
 - Make the word socially unacceptable.
 - Make AI replace the word ""sorry"" in all written and recorded materials to remove it from the subconscious 
 - Replace words that are close to the word ""sorry"" eg- story
 - Autocorrect the word ""sorry""
 - Everybody has a bracelet that can detect when you are about to say ""sorry"" like it will monitor your behavior and vocalization and if you say ""sor"" it will shock you"
34785,PS6,0.1134417808219178,0.1562500000000001,0.726027397260274,6,Divergent–Convergent Funnel,Intially get world leaders to sing in the shower and create viral TikTok audio files. This is then utilised to increase the awareness of singing and promote it to the general public. Later all goverement agencies create rumours to illustrate how beneficial this is to the health of individuals. Hence everyone starts singing.
34391,PS6,0.2684075342465754,0.3437500000000001,0.7808219178082192,6,Divergent–Convergent Funnel,"- Introduce shower heads with inbuilt speakers that enhace audio by isolating sound of the shower. 
 - Encourage famous artists to make videos in the shower to create a hype
 - Create a shower head that only functions when someone sings 
 - Create loyalty programmes of 20 mins playlists that is free even on premium platforms
 - Involve health influencers to popularises health benefits and create videos that people can use like guided meditation
 - Create shower modes that modulate as per music - enhancing the experience for people to remain engaged 
 - Create glass screens that can create projections to create a kareoke experience"
34498,PS1,0.0,0.9583333333333331,0.0,3,Divergent–Convergent Funnel,"Drawing upon the theory of the multiverse, it is plausible that a world exists wherein harry-potter style spells are efficacious. Thus, we will leverage the global monetary supply to launch a research program to find this magical universe, send a delegation to that planet, bring back an alien warlock/witch to earth, and have him/her cast a spell to make all plastics dissappear after a single use. This will mean that more plastic production is required, boosting the global economy after the economic ravages of our space quests."
34382,PS3,0.2377622377622377,0.3076923076923077,0.7727272727272727,3,Parallel Pathways,Isolate/Quarantine the groups that are more likely to say 'sorry'; Replace the word 'sorry' by a completely new word (maybe use of pop culture); Popularise/spread awareness regarding the word across cultures; Penalise if you use the word to create deterrence; Use the AI algorithm to remove the word sorry from any of the social media channels; When the digital devices catch you using the word 'sorry'they will beep / give out a screeching alarm voice; Use the digital devices to caution you /vibrate before you use the word
35764,PS5,0.2125850340136053,0.238095238095238,0.8928571428571428,6,Divergent–Convergent Funnel,"To combine a bonus system with a sort of loyalty competition where members of teams are rewarded for staying in the company, alongside perks like housing and extra bonuses in the forms of stocks/shares, extra leave, team-building activities, extra health benefits. The condition is that everyone in the team is required to stay for a given duration. As a form of culture building, employees will be motivated to keep everyone happy."
35801,PS6,0.0877568493150685,0.1562500000000001,0.5616438356164384,6,Parallel Pathways,"Launch a new 'In-Shower Karaoke System' that incorporates the following elements: waterproof speakers and other add-ons if people wish like a recording feature, materials to make their shower sound-proof and a timer that lets them know when the 20 minutes are up. This system should be easy to use so that adoption is encouraged. We can promote the product on social media because if influencers were to start a 'singing in the shower' trend then people are likely to adopt it."
35836,PS4,0.0818452380952381,0.1785714285714285,0.4583333333333333,6,Divergent–Convergent Funnel,Government would be sble to provide access to the intergration of AI with academic resources free-of-charge for all di
36449,PS2,0.0981146594844171,0.1504424778761062,0.6521739130434783,6,Early Anchor & Deep Dive,"The use of task management platforms such as Asana can be used to assign tasks and monitor the initiation and completion of tasks by various team members. This helps to monitor and manage tasks assigned to team members.
 for instance if one was assigned to take inventory of laboratory consumables, various members of the team can be updated in real-time through Asana. this helps to prevent some of the vulnerabilities encountered in supply chain."
35651,PS2,0.0750288572527895,0.1150442477876106,0.6521739130434783,6,Divergent–Convergent Funnel,enrich data collection across supply chain and use it in analytics to inform decison making and respond quickly to disruptions and use predictive analyis (digital twin)
35303,PS5,0.0276360544217687,0.619047619047619,0.0446428571428571,3,Parallel Pathways,1. make resignation extremely hard - e.g.have to go to the top of mount everest。
34402,PS2,0.1131204309349749,0.1858407079646017,0.6086956521739131,3,Parallel Pathways,Create process to manufacture standardised skeleton products that can be customised to the consumers requirement as late as possible. Create multiple channels to ensure consistent supply of material and skills to create skeleton products that can be quickly turned around. Vertically integrate as much of the process as possible to control end-to-end material supply.
34250,PS1,0.0421940928270042,0.8333333333333333,0.0506329113924051,3,Divergent–Convergent Funnel,"Send the current plastic pollutants into the moon as raw materials to 3D print our exciting ""plastic civilisation"" in the moon for future inhabitants."
34570,PS1,0.0664556962025316,0.75,0.0886075949367088,3,Parallel Pathways,"train pigeons (airforce), monkeys (army), dolphins (navy) to collect waste from around the world, and develop a technology that can compress large volumes of plastic into a tiny cube which can then be sent extraterrestrially"
34348,PS1,0.1060126582278481,0.125,0.8481012658227849,3,Parallel Pathways,Cap virgin plastic use for companies during the production process and create positive incentives for consumers to recycle
36132,PS4,0.1607142857142856,0.3214285714285713,0.5,3,Parallel Pathways,tax ai companies and data centers for their environmental impact and use that money for academic resources for marginalised groups. Enforce that ai companies have to use resources to teach marginalised groups and teachers ai skills for the future of work
36291,PS6,0.1474743150684932,0.2031250000000001,0.726027397260274,3,Divergent–Convergent Funnel,"have a shower with a karaoke device fitted in their bathrooms where people can automatically sing - idea 1
 create awareness, information dissemination through tiktok videos/memes - idea 2
 have the 'singing in the shower' factor as an indicator in your medical survey - idea 3
 

 

 Final idea - 1"
35227,PS4,0.1249999999999999,0.2142857142857142,0.5833333333333333,3,Parallel Pathways,"mandate teacher trained outside of government-funded programmes to be affiliated with an organisation like teach first, requiring them to do a certain amount of state school teaching after graduation
 increasing awareness of apprenticeship and training programmes to all students"
34420,PS6,0.0494434931506849,0.109375,0.4520547945205479,6,Divergent–Convergent Funnel,"We suggest to offer people subsidized singing packages that include a waterproof microphone, speakers, and an offline ad-free playlist. We could collaborate with construction and music companies to offer people the subsidized set and to sound proof the bathroom walls to encourage people to sing freely in the shower without annoying their housemates/neighbors."
35914,PS1,0.2325949367088607,0.3749999999999999,0.620253164556962,6,Parallel Pathways,"Improving recycling technology to repurpose waste plastic into useful materials - e.g. bricks for housing, utensils for restaurants, or repurposing into materials for art displays (that reinforce the reduce plastic waste message). Use gathered plastic to create nets/tools to gather more plastic from the oceans (plastic-catching machine made of plastic)."
36132,PS6,0.1029537671232877,0.2031250000000001,0.5068493150684932,3,Divergent–Convergent Funnel,"The government will subsidise companies to create shower systems with a built-in karaoke system (waterproof projector screen, speaker, mic) with a software that every time you open a shower, it will ask you to choose four songs (with total duration no less than 20 minutes) in order to start the shower. The shower also won't stop until you finish the four songs. The subsidised companies are obligated to make the prices competitive to drive sales."
36132,PS5,0.0,0.0,0.1785714285714285,3,Divergent–Convergent Funnel,"Root causes of the problem:
 - Job dissatisfaction?
 - Salary too low?
 - Job culture 
 

 Ideas we have generated:
 - Annual company trip?
 - Asking the employees what they want/need with a third party
 - Give financial incentives; higher additional benefit - perks increase with your time being in the company 
 

 Creative idea chosen:
 - The company can have professionals to hypnotize people as they enter the office building to motivate them to stay in the job and be productive for the company. The company will also assess potential employee's hypnotisability before hiring them."
35850,PS1,0.1413502109704641,0.1666666666666666,0.8481012658227849,3,Parallel Pathways,"Three step plan for all types of plastics in use:
 1) Stigmatise the use of plastics and introduce labelling on products to display their plastic content
 2) Invest in research to produce an alternative then use propaganda to popularise the alternative over plastic
 3) Introduce a quota for plastic purchases (monitored through bank surveillance), moving towards a ban
 

 (Floating platics island that eats plastic pollution in the ocean and gets bigger)"
